corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
I,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3821,120208 B100,120208,0,71,,3,61,53
I,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3838,120208 C120,120208,0,,,8,,10
I,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3845,120208 D100,120208,0,73,,2,67,77
I,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3853,120208 E100,120208,0,,,1,31,0
B+,OL-AP US History,A300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3823,120209 A300,120209,0,95,,0,88,100
B+,OL-AP English Language,B300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3816,120209 B300,120209,25,92,,0,88,100
C,OL-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3842,120209 C320,120209,0,70,78,0,73,100
C,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3851,120209 D200,120209,0,78,,0,76,100
A-,OL-Spanish 2,E200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3855,120209 E200,120209,33,,,0,92,100
B,OL-AP US History,A300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3823,120210 A300,120210,0,88,,0,83,100
C,OL-AP English Language,B300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3815,120210 B300,120210,50,72,,0,76,100
B,OL-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3842,120210 C320,120210,28,89,84,0,84,100
B,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3846,120210 D100,120210,0,91,,0,85,100
I,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,3849,120210 D200,120210,0,66,,0,67,100
A,OL-Spanish 2,E200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3854,120210 E200,120210,33,,,0,93,100
A,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3827,120211 A200,120211,66,99,,0,96,100
A,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3818,120211 B200,120211,75,98,,0,96,100
A,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3841,120211 C220,120211,50,99,94,0,93,100
A+,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3847,120211 D100,120211,100,98,,0,99,100
A+,OL-Spanish 2,E200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3854,120211 E200,120211,66,,,0,97,100
I,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,3828,120215 A200,120215,6,33,,0,45,100
I,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3818,120215 B200,120215,25,,,4,,75
I,OL-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,3842,120215 C320,120215,0,,46,3,41,50
C,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3845,120215 D100,120215,0,76,,0,74,100
I,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3853,120215 E100,120215,0,,,1,35,25
A-,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3825,120218 A100,120218,100,87,,0,91,100
A+,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3820,120218 B100,120218,66,100,,0,97,100
A,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3838,120218 C120,120218,100,96,86,0,93,100
A,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3846,120218 D100,120218,20,100,,0,93,100
A+,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3852,120218 E100,120218,100,,,0,100,100
B+,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3825,120219 A100,120219,100,83,,0,88,100
A-,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3821,120219 B100,120219,100,89,,0,92,100
A-,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3838,120219 C120,120219,100,91,82,0,90,100
A+,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3845,120219 D100,120219,100,98,,0,99,100
A+,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3852,120219 E100,120219,100,,,0,100,100
B-,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3825,120222 A100,120222,30,80,,0,80,100
A,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3821,120222 B100,120222,33,98,,0,93,100
B-,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3838,120222 C120,120222,33,83,81,0,81,100
A+,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3845,120222 D100,120222,100,98,,0,99,100
A+,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3852,120222 E100,120222,66,,,0,97,100
I,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3825,120223 A100,120223,0,84,,2,75,77
I,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,3820,120223 B100,120223,0,92,,0,82,84
I,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,3838,120223 C120,120223,0,54,53,2,58,100
B-,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3846,120223 D100,120223,0,84,,0,80,100
B,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3852,120223 E100,120223,0,,,0,85,100
C-,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,3825,120224 A100,120224,10,72,,0,72,100
B,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3821,120224 B100,120224,0,90,,0,84,100
C,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3838,120224 C120,120224,0,83,75,0,76,100
B,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3845,120224 D100,120224,0,90,,0,84,100
A-,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3853,120224 E100,120224,100,,,0,90,100
A-,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3826,120225 A100,120225,40,94,,0,90,100
A,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3820,120225 B100,120225,33,100,,0,94,100
B,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3839,120225 C120,120225,0,91,91,0,85,100
A,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3848,120225 D100,120225,80,92,,0,93,100
B,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3852,120225 E100,120225,16,,,0,85,100
B+,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3825,120226 A100,120226,80,85,,0,88,100
A,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3821,120226 B100,120226,33,100,,0,94,100
B,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3838,120226 C120,120226,0,93,85,0,83,100
A,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3845,120226 D100,120226,40,99,,0,94,100
A,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3853,120226 E100,120226,33,,,0,94,100
C,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3828,120228 A200,120228,6,77,,0,76,100
B+,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3819,120228 B200,120228,75,87,,0,89,100
C,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3840,120228 C220,120228,0,73,76,0,73,100
B-,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3848,120228 D100,120228,0,86,,0,81,100
A-,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3852,120228 E100,120228,16,,,0,90,100
A-,OL-AP US History,A300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3824,120230 A300,120230,25,95,,0,90,100
A-,OL-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3843,120230 C320,120230,42,96,93,0,91,100
C+,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3850,120230 D200,120230,0,82,,0,78,100
C,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3826,120231 A100,120231,20,72,,0,73,100
I,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,3820,120231 B100,120231,0,52,,3,44,38
I,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,3839,120231 C120,120231,0,76,49,2,45,10
C+,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3848,120231 D100,120231,0,83,,0,79,100
A-,OL-AP US History,A300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3822,120236 A300,120236,50,93,,0,91,100
B,OL-AP English Language,B300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3817,120236 B300,120236,75,79,,0,83,100
B,OL-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3844,120236 C320,120236,57,81,87,0,85,100
A,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3852,120236 E100,120236,33,,,0,94,100
C+,OL-AP US History (M),A300M,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6036,120238 A300,120238,10,80,,0,78,100
I,OL-AP English Language (M),B300M,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6035,120238 B300,120238,0,80,,0,74,83
I,OL-Math II (M),C220M,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,6038,120238 C220,120238,0,,,1,,0
I,OL-Biology (M),D100M,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,6037,120238 D100,120238,11,67,,1,69,100
I,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,3852,120238 E100,120238,0,,,0,71,66
C+,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3827,120240 A200,120240,26,79,,0,79,100
A-,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3818,120240 B200,120240,100,89,,0,92,100
B-,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3840,120240 C220,120240,0,82,87,0,80,100
A,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3847,120240 D100,120240,20,100,,0,93,100
A-,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3853,120240 E100,120240,0,,,0,91,100
A-,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3828,120241 A200,120241,86,88,,0,90,100
A,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3819,120241 B200,120241,100,92,,0,94,100
A,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3840,120241 C220,120241,50,100,98,0,95,100
A,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3851,120241 D200,120241,100,90,,0,93,100
A+,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3852,120241 E100,120241,100,,,0,100,100
C,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3825,120242 A100,120242,0,79,,0,76,100
I,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3821,120242 B100,120242,0,88,,1,75,61
C,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3838,120242 C120,120242,0,77,74,0,74,100
C,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3845,120242 D100,120242,0,76,,0,74,100
C+,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3853,120242 E100,120242,33,,,0,77,100
I,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,3828,120244 A200,120244,20,45,,2,54,100
I,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3819,120244 B200,120244,25,,,4,,12
I,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,3841,120244 C220,120244,0,75,65,0,70,100
C,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3845,120244 D100,120244,0,79,,0,76,100
C,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3852,120244 E100,120244,16,,,0,74,100
B-,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3825,120248 A100,120248,0,85,,0,81,100
B+,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3820,120248 B100,120248,0,97,,0,89,100
B-,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3838,120248 C120,120248,0,83,84,0,80,100
B,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3846,120248 D100,120248,0,92,,0,85,100
A,AP Spanish Language,E400,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3863,120248 E400,120248,16,,,0,93,100
A+,OL-AP US History,A300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3822,120249 A300,120249,100,100,,0,100,100
A+,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3819,120249 B200,120249,100,99,,0,99,100
A+,OL-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3842,120249 C320,120249,100,100,99,0,100,100
A+,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3846,120249 D100,120249,100,100,,0,100,100
A+,OL-Spanish 2,E200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3855,120249 E200,120249,100,,,0,100,100
C,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3826,120250 A100,120250,0,77,,0,75,100
B,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3820,120250 B100,120250,33,86,,0,84,100
C,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3839,120250 C120,120250,0,83,70,0,74,100
C+,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3848,120250 D100,120250,0,82,,0,78,100
B,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3852,120250 E100,120250,0,,,0,86,100
B-,SI-AP US History,A300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5264,120251 A300,120251,20,81,,0,80,100
B,SI-AP English Language,B300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5090,120251 B300,120251,25,87,,0,84,100
A,SI-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5308,120251 C320,120251,54,,96,0,93,100
B,SI-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5237,120251 D200,120251,0,90,,0,84,100
P,College Readiness- WA,I1045,6/20/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5347,120251 I1045,120251,100,89,,0,92,100
I,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,3827,120254 A200,120254,0,48,,3,36,13
I,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,3818,120254 B200,120254,25,50,,3,56,87
I,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,3839,120254 C120,120254,16,58,61,1,56,60
I,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,3840,120254 C220,120254,16,88,63,0,68,70
I,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,3850,120254 D200,120254,0,46,,5,37,21
B-,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3828,120255 A200,120255,33,82,,0,81,100
A-,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3818,120255 B200,120255,75,90,,0,91,100
B-,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3840,120255 C220,120255,33,81,84,0,82,100
B+,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3846,120255 D100,120255,0,94,,0,87,100
C+,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3850,120255 D200,120255,0,82,,0,78,100
A+,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3852,120255 E100,120255,66,,,0,97,100
C-,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,3827,120256 A200,120256,6,71,,0,71,100
B-,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3818,120256 B200,120256,25,82,,0,81,100
C+,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3840,120256 C220,120256,16,85,75,0,78,100
B,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3847,120256 D100,120256,0,90,,0,84,100
B-,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3853,120256 E100,120256,33,,,0,82,100
C,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,3826,120257 A100,120257,0,75,,0,74,100
I,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,3820,120257 B100,120257,0,84,,1,77,84
I,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,3839,120257 C120,120257,0,80,66,0,71,100
B-,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,3848,120257 D100,120257,0,87,,0,82,100
B,OL-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3825,120258 A100,120258,50,84,,0,84,100
B,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3820,120258 B100,120258,33,87,,0,85,100
C+,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3838,120258 C120,120258,0,81,78,0,77,100
B,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3846,120258 D100,120258,40,85,,0,84,100
B,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3852,120258 E100,120258,66,,,0,83,100
A,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3827,120260 A200,120260,33,99,,0,93,100
A+,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3818,120260 B200,120260,100,98,,0,99,100
B+,OL-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,3839,120260 C120,120260,33,91,93,0,89,100
A-,OL-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3840,120260 C220,120260,50,99,93,0,92,100
B,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,3850,120260 D200,120260,50,82,,0,83,100
A+,OL-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3853,120260 E100,120260,100,,,0,100,100
A,OL-AP US History,A300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3824,120261 A300,120261,87,96,,0,96,100
A+,OL-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3820,120261 B100,120261,100,100,,0,100,100
A,OL-Math III,C320,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3843,120261 C320,120261,100,90,95,0,95,100
A,OL-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3848,120261 D100,120261,60,100,,0,96,100
C+,OL-Chemistry,D200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,3849,120261 D200,120261,0,82,,0,78,100
A+,OL-Spanish 3,E300,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,3856,120261 E300,120261,75,,,0,98,100
A-,OL-Modern World 2,A200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,3827,120262 A200,120262,20,98,,0,91,100
A,OL-English 10,B200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,3818,120262 B200,120262,100,90,,0,93,100
