corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
A,DE-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80714_2017-08-15,50130 E200,50130,100,,,0,93,100
P,Independent Study,I106,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81825_2017-08-15,50130 I106,50130,100,91,,0,94,100
B,DE-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80683_2017-08-15,50136 A200,50136,0,90,,0,84,100
A,DE-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80824_2017-08-15,50136 B200,50136,100,92,,0,94,100
A-,DE-Math III,C320,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80697_2017-08-15,50136 C320,50136,33,92,95,0,90,100
A-,DE-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80798_2017-08-15,50136 D300,50136,62,90,,0,90,100
B,DE-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80728_2017-08-15,50136 E200,50136,0,,,0,85,100
B+,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81832_2017-08-15,50136 G102,50136,0,95,,0,88,100
P,Psychology Exploration - DE,I1103,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,83079_2017-08-15,50136 I1103,50136,50,97,,0,93,100
A,DE-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80720_2017-08-15,50137 A200,50137,40,100,,0,95,100
A,DE-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80675_2017-08-15,50137 B200,50137,66,95,,0,94,100
A-,DE-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80770_2017-08-15,50137 C220,50137,50,88,94,0,90,100
A+,DE-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80725_2017-08-15,50137 D300,50137,100,96,,0,97,100
B,DE-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80714_2017-08-15,50137 E200,50137,0,,,0,84,100
A-,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81832_2017-08-15,50137 G102,50137,0,100,,0,91,100
P,Psychology Exploration - DE,I1103,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,83079_2017-08-15,50137 I1103,50137,0,100,,0,91,100
B+,DE-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80809_2017-08-15,50141 A200,50141,13,96,,0,89,100
A-,DE-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80675_2017-08-15,50141 B200,50141,66,93,,0,92,100
B+,DE-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80726_2017-08-15,50141 C220,50141,16,96,93,0,89,100
B+,DE-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80725_2017-08-15,50141 D300,50141,0,97,,0,89,100
B,DE-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80714_2017-08-15,50141 E200,50141,16,,,0,86,100
A,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81834_2017-08-15,50141 F503,50141,100,92,,0,94,100
A-,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81832_2017-08-15,50141 G102,50141,0,100,,0,91,100
B+,DE-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80683_2017-08-15,50147 A200,50147,13,92,,0,87,100
B-,DE-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80824_2017-08-15,50147 B200,50147,0,87,,0,82,100
B-,DE-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80917_2017-08-15,50147 C220,50147,0,80,87,0,80,100
B+,DE-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80725_2017-08-15,50147 D300,50147,0,94,,0,87,100
B,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81826_2017-08-15,50147 F503,50147,100,80,,0,86,100
C-,Intro to Programming,G103,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,81824_2017-08-15,50147 G103,50147,0,72,,0,71,100
B-,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80835_2017-08-15,50148 A100,50148,0,86,,0,81,100
B,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80763_2017-08-15,50148 B100,50148,0,91,,0,85,100
C,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80721_2017-08-15,50148 C120,50148,0,71,84,0,76,100
B,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80679_2017-08-15,50148 D100,50148,0,88,,0,83,100
B-,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,81826_2017-08-15,50148 F503,50148,100,72,,0,80,100
A,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81835_2017-08-15,50148 G1055,50148,100,93,,0,95,100
I,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,80835_2017-08-15,50150 A100,50150,0,74,,0,61,44
C+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,80790_2017-08-15,50150 B100,50150,0,83,,0,79,100
I,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,80684_2017-08-15,50150 C120,50150,0,73,54,0,50,30
B-,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80682_2017-08-15,50150 D100,50150,0,86,,0,81,100
I,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,81834_2017-08-15,50150 F503,50150,100,71,,0,74,80
F,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81827_2017-08-15,50150 F512,50150,0,,,3,,0
B+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80703_2017-08-15,50151 A100,50151,58,90,,0,89,100
A,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80782_2017-08-15,50151 B100,50151,100,93,,0,95,100
A,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80830_2017-08-15,50151 C120,50151,66,98,92,0,93,100
A,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80679_2017-08-15,50151 D100,50151,60,97,,0,94,100
A+,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80831_2017-08-15,50151 E100,50151,100,,,0,97,100
A-,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81826_2017-08-15,50151 F503,50151,100,89,,0,92,100
A+,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81821_2017-08-15,50151 G022,50151,100,96,,0,97,100
A+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80713_2017-08-15,50152 A100,50152,100,95,,0,97,100
A+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80777_2017-08-15,50152 B100,50152,100,96,,0,97,100
A,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80721_2017-08-15,50152 C120,50152,100,93,91,0,94,100
A+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80682_2017-08-15,50152 D100,50152,100,97,,0,98,100
P,Wilderness Perspectives,I108,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,82776_2017-08-15,50152 I108,50152,100,87,,0,91,100
C+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,80713_2017-08-15,50153 A100,50153,16,79,,0,78,100
B+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80782_2017-08-15,50153 B100,50153,100,83,,0,88,100
B-,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80721_2017-08-15,50153 C120,50153,83,73,73,0,80,100
B-,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80679_2017-08-15,50153 D100,50153,40,81,,0,81,100
A,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81827_2017-08-15,50153 F512,50153,100,93,,0,95,100
A-,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81821_2017-08-15,50153 G022,50153,100,85,,0,90,100
C,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80835_2017-08-15,50154 A100,50154,0,79,,0,76,100
C+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,80777_2017-08-15,50154 B100,50154,0,81,,0,78,100
C-,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,80830_2017-08-15,50154 C120,50154,0,70,74,0,72,100
C,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80804_2017-08-15,50154 D100,50154,0,77,,0,75,100
C,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80831_2017-08-15,50154 E100,50154,0,,,0,74,100
F,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,81834_2017-08-15,50154 F503,50154,100,60,,0,66,80
F,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81827_2017-08-15,50154 F512,50154,0,,,4,,33
A+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80713_2017-08-15,50158 A100,50158,91,100,,0,99,100
A+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80777_2017-08-15,50158 B100,50158,100,98,,0,99,100
,DE-Math I Transcript Credit,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,82786_2017-08-15,50158 C120,50158,100,,,0,,100
A-,DE-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80716_2017-08-15,50158 C220,50158,66,89,96,0,92,100
A,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80682_2017-08-15,50158 D100,50158,60,97,,0,94,100
B+,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80831_2017-08-15,50158 E100,50158,33,,,0,89,100
A-,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81832_2017-08-15,50158 G102,50158,0,100,,0,91,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81835_2017-08-15,50158 G1055,50158,100,96,,0,97,100
B,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80835_2017-08-15,50159 A100,50159,33,84,,0,83,100
A-,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80790_2017-08-15,50159 B100,50159,100,89,,0,92,100
C,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80684_2017-08-15,50159 C120,50159,16,75,72,0,74,100
B,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80804_2017-08-15,50159 D100,50159,20,88,,0,84,100
B+,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81834_2017-08-15,50159 F503,50159,100,81,,0,87,100
P,Psychology Exploration - DE,I1103,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,83080_2017-08-15,50159 I1103,50159,0,93,,0,86,100
A-,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80713_2017-08-15,50160 A100,50160,58,92,,0,91,100
A,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80782_2017-08-15,50160 B100,50160,100,94,,0,96,100
A,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80721_2017-08-15,50160 C120,50160,100,92,89,0,93,100
A,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80679_2017-08-15,50160 D100,50160,60,97,,0,94,100
A-,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80771_2017-08-15,50160 E100,50160,100,,,0,92,100
A-,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81826_2017-08-15,50160 F503,50160,100,85,,0,90,100
A,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81821_2017-08-15,50160 G022,50160,100,91,,0,94,100
A+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80703_2017-08-15,50165 A100,50165,100,98,,0,99,100
A+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80790_2017-08-15,50165 B100,50165,100,99,,0,99,100
A,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80684_2017-08-15,50165 C120,50165,100,93,91,0,94,100
A+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80804_2017-08-15,50165 D100,50165,100,95,,0,97,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81835_2017-08-15,50165 G1055,50165,100,100,,0,100,100
P,Psychology Exploration - DE,I1103,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,83080_2017-08-15,50165 I1103,50165,100,99,,0,99,100
C+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,80713_2017-08-15,50170 A100,50170,8,82,,0,79,100
A,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80777_2017-08-15,50170 B100,50170,100,91,,0,94,100
C,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80721_2017-08-15,50170 C120,50170,0,74,75,0,73,100
B,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80686_2017-08-15,50170 D100,50170,0,90,,0,84,100
NP,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,81828_2017-08-15,50170 I139,50170,100,66,,0,76,100
A,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80703_2017-08-15,50171 A100,50171,91,94,,0,95,100
A+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80790_2017-08-15,50171 B100,50171,100,97,,0,98,100
,DE-Math I Transcript Credit,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,82786_2017-08-15,50171 C120,50171,100,,,0,,100
A,DE-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80917_2017-08-15,50171 C220,50171,66,97,96,0,95,100
A+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80679_2017-08-15,50171 D100,50171,100,97,,0,98,100
A,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81834_2017-08-15,50171 F503,50171,100,91,,0,94,100
A-,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81832_2017-08-15,50171 G102,50171,0,100,,0,91,100
A+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80835_2017-08-15,50175 A100,50175,100,97,,0,98,100
A+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80777_2017-08-15,50175 B100,50175,100,97,,0,98,100
A+,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80830_2017-08-15,50175 C120,50175,100,100,92,0,97,100
A+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80804_2017-08-15,50175 D100,50175,100,96,,0,97,100
A+,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80831_2017-08-15,50175 E100,50175,100,,,0,97,100
A,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81826_2017-08-15,50175 F503,50175,100,93,,0,95,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81835_2017-08-15,50175 G1055,50175,100,100,,0,100,100
B+,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80741_2017-08-15,50176 A100,50176,25,92,,0,88,100
A,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80777_2017-08-15,50176 B100,50176,100,93,,0,95,100
,DE-Math I Transcript Credit,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,82786_2017-08-15,50176 C120,50176,100,,,0,,100
B,DE-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80917_2017-08-15,50176 C220,50176,0,86,93,0,84,100
A+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80682_2017-08-15,50176 D100,50176,80,98,,0,97,100
B,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80771_2017-08-15,50176 E100,50176,33,,,0,86,100
A-,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81826_2017-08-15,50176 F503,50176,100,85,,0,90,100
A+,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81821_2017-08-15,50176 G022,50176,100,100,,0,100,100
I,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,80741_2017-08-15,50177 A100,50177,0,82,,0,74,77
C,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80763_2017-08-15,50177 B100,50177,0,77,,0,75,100
I,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,80684_2017-08-15,50177 C120,50177,0,70,54,0,55,60
C,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,80686_2017-08-15,50177 D100,50177,0,78,,0,76,100
F,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,81834_2017-08-15,50177 F503,50177,100,62,,1,43,0
F,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81827_2017-08-15,50177 F512,50177,0,,,3,,0
B-,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80703_2017-08-15,50179 A100,50179,0,84,,0,80,100
B,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80782_2017-08-15,50179 B100,50179,0,89,,0,83,100
B-,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,80721_2017-08-15,50179 C120,50179,0,93,78,0,80,100
C+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,80679_2017-08-15,50179 D100,50179,20,79,,0,78,100
C+,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,80803_2017-08-15,50179 E100,50179,0,,,0,78,100
B,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81834_2017-08-15,50179 F503,50179,100,76,,0,83,100
P,Game Programming - HS,I202,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81830_2017-08-15,50179 I202,50179,100,85,,0,90,100
A-,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80835_2017-08-15,50180 A100,50180,100,86,,0,90,100
A,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,80777_2017-08-15,50180 B100,50180,100,91,,0,94,100
B,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80830_2017-08-15,50180 C120,50180,100,77,75,0,83,100
A+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,80804_2017-08-15,50180 D100,50180,100,95,,0,97,100
A-,DE-Spanish 1,E100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,80831_2017-08-15,50180 E100,50180,100,,,0,90,100
B,Intermediate Visual Arts South Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81826_2017-08-15,50180 F503,50180,100,78,,0,85,100
B+,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81821_2017-08-15,50180 G022,50180,100,81,,0,87,100
B,DE-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,80713_2017-08-15,50181 A100,50181,25,90,,0,86,100
B+,DE-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80790_2017-08-15,50181 B100,50181,50,91,,0,89,100
C+,DE-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,80684_2017-08-15,50181 C120,50181,66,72,76,0,79,100
B+,DE-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,80682_2017-08-15,50181 D100,50181,60,88,,0,88,100
